자치구,사업구분,사업장명,대표지번,진행단계,lat,lng,매칭구역,has_polygon
강북구,가로주택정비,번동1구역 가로주택정비사업조합,번동 429-114,사업시행인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
강동구,재건축,삼익맨숀아파트 재건축정비사업조합,명일동 270,조합설립인가,37.50406713859302,127.12195261662255,가락삼익맨숀아파트 재건축정비구역,True
영등포구,재건축,삼부아파트 주택재건축정비사업조합설립추진위원회,여의도동 30-2,추진위원회승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
노원구,재건축,상계주공5단지 재건축정비사업,상계동 721,사업시행인가,37.65312837019095,127.06440932642347,상계주공5단지 재건축사업,True
동작구,재개발(주택정비형),노량진제1구역 주택재개발 조합,노량진동 122-37,이전고시,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
동작구,재개발(주택정비형),흑석1재정비촉진구역 재개발정비사업조합,흑석동 43-7,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
관악구,재개발(주택정비형),봉천 제13구역 주택재개발정비사업 조합설립추진위원회,봉천동 913-1,추진위원회승인,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
관악구,재건축,경성연립 주택재건축정비사업 조합,남현동 1079-13,준공인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
관악구,재개발(주택정비형),봉천제4-1-2구역 주택재개발정비사업 조합,봉천동 산 101,분양,37.56801874649901,126.9953262777245,1-2구역,True
관악구,재건축,강남아파트 재건축정비사업 조합,신림동 1644,이전고시,37.52050824965235,126.85186260618221,도시환경정비사업,True
관악구,재건축,삼우주택재건축정비사업조합,봉천동 1598-10,준공인가,,,,False
관악구,재개발(주택정비형),신림3재정비촉진구역 주택재개발정비사업조합,신림동 316-55,준공인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
관악구,재건축,"뉴서울아파트, 개나리,열망연립 재건축정비사업",신림동 739,사업시행인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
서초구,재건축,방배신동아아파트 재건축정비사업조합,방배동 988-1,관리처분인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강동구,재건축,천호우성아파트 주택재건축정비사업 조합,천호동 19-1,관리처분인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
서초구,재건축,방배5구역주택재건축정비사업조합,방배동 946-8,착공,37.52634210552457,126.96596738306883,5구역,True
서초구,재건축,신반포5차아파트 주택재건축정비사업 조합,잠원동 64-8,이전고시,37.51449079123477,127.00699737100462,신반포5차아파트 주택재건축 정비사,True
서초구,재건축,서초한양아파트 주택재건축정비사업 조합,반포동 32-5,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
강남구,재건축,홍실아파트 주택재건축정비사업조합,삼성동 79,준공인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강남구,재건축,청담삼익아파트 재건축정비사업 조합,청담동 134-18,준공인가,37.522380481866,127.05910087110203,청담삼익아파트 재건축사업,True
강남구,재건축,도곡개포한신아파트 주택재건축정비사업조합,도곡동 464,관리처분인가,37.486880744312096,127.04888385802363,도곡개포한신아파트 주택재건축정비,True
강남구,재건축,도곡삼익아파트 재건축정비사업 조합설립추진위원회,도곡동 869,추진위원회승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
강남구,재건축,개포주공3단지아파트 재건축정비사업 조합,개포동 138,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
강서구,가로주택정비,방화동 598-146번지 일대 가로주택정비사업조합,방화동 598-146,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,재개발(도시정비형),신길6역세권 장기전세주택 사업(도시정비형 재개발),신길동 1448-1,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
서대문구,가로주택정비,홍은동 326-2일원 가로주택정비사업,홍은동 326-2,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
마포구,재개발(주택정비형),망원동 신속통합기획 후보지,망원동 416-53,정비계획 수립,37.52050824965235,126.85186260618221,도시환경정비사업,True
강북구,재개발(도시정비형),삼양사거리역세권 장기전세주택 도시정비형 재개발구역,미아동 754-120,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),영진시장(아파트) 도시정비형 공공재개발,신길동 2365,정비구역지정,37.52050824965235,126.85186260618221,도시환경정비사업,True
서대문구,재개발(도시정비형),가재울9(좌원상가) 도시재생형 재개발사업,남가좌동 295-5,정비구역지정,37.51723913697075,127.1070626152365,주택재건축사업,True
양천구,재개발(주택정비형),신월7동 2구역 주택정비형 공공재개발사업,신월동 941,조합설립인가,37.569464434234625,126.99356150326884,2구역,True
송파구,재개발(주택정비형),거여2재정비촉진구역 1지구 주택재개발정비사업조합,거여동 181,조합해산,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
은평구,재개발(주택정비형),응암제9구역주택재개발정비사업조합,응암동 663,조합해산,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
중랑구,재건축,중화동324번지일대 주택재건축정비사업 조합설립추진위원회,중화동 324,추진위원회승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
서대문구,재건축,홍제3구역주택재건축정비사업조합,홍제동 104-41,관리처분인가,37.587003480474074,126.94913565194004,홍제3구역주택재개발사업,True
강북구,재개발(주택정비형),미아2재정비촉진구역 주택재개발정비사업 조합,미아동 403,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
강서구,재건축,무궁화연립주택재건축정비사업조합,방화동 191-3,이전고시,37.52050824965235,126.85186260618221,도시환경정비사업,True
양천구,재개발(주택정비형),신정2재정비촉진구역 1지구 주택재개발정비사업조합,신정동 1175-28,조합해산,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
노원구,재건축,상계주공8단지 주택재건축정비사업 조합,상계동 677,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
동대문구,재건축,장안시영2단지2차 주택재건축정비사업 조합 청산법인,장안동 329-2,조합청산,37.52050824965235,126.85186260618221,도시환경정비사업,True
동대문구,재건축,대성연립연합 주택재건축정비사업 조합,장안동 425-1,이전고시,37.52050824965235,126.85186260618221,도시환경정비사업,True
서대문구,재개발(주택정비형),홍은제13구역 주택재개발정비사업조합,홍은동 11-111,착공,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
강북구,재개발(주택정비형),미아 제10-1구역 주택재개발정비사업조합,미아동 476,이전고시,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
강남구,재건축,상아아파트2차 주택재건축정비사업조합,삼성동 19-4,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
강북구,재건축,수유제4-1구역 주택재건축정비사업 조합설립추진위원회,수유동 170-2,추진위원회승인,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),70. 양평제13구역 도시환경정비사업조합,양평동2가 33-20,사업시행인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
구로구,재건축,장미연립 주택재건축정비사업 조합,개봉동 335-16,이전고시,37.52050824965235,126.85186260618221,도시환경정비사업,True
노원구,재개발(주택정비형),상계2재정비촉진구역 주택재개발정비사업 조합,상계동 자력2구역 17블럭 1롯트,사업시행인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
은평구,재개발(주택정비형),녹번제1구역제2지구 주택재개발정비사업조합,녹번동 19,조합해산,37.60408252524517,126.93616972586953,녹번제1구역 제2지구,True
송파구,재건축,잠실5단지아파트 주택재건축정비사업조합,잠실동 27,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
중랑구,재건축,면목4 주택재건축정비사업 조합,면목동 55-14,조합해산,37.58552137206419,127.09581376088991,면목4 주택재건축정비구역,True
중랑구,재건축,망우1구역 공공재건축정비사업조합 ,망우동 178-1,조합설립인가,37.602123110700674,127.10683716653857,망우1구역 공공재건축정비구역,True
강북구,재건축,미아제9-2구역 주택재건축정비사업 조합,미아동 137-72,사업시행인가,37.569464434234625,126.99356150326884,2구역,True
서초구,재건축,신반포16차아파트 주택재건축정비사업조합,잠원동 55-10,관리처분인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
성동구,재개발(주택정비형),성수전략정비구역 제4지구 주택재개발정비사업조합,성수동2가 219-4,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
